imdb_title_id,title,year,genre,country,language,director,description,avg_vote,votes
tt0050285,Mr & Mrs 420 Returns,2018,Comedy,India,Punjabi,Ksshitij Chaudhary,Deputy wants to be an actor but has to settle for playing Surpanakha in a local Ramlila because of the lack of opportunity. His friend Jass is unemployed too. They have to lie about their marital status to get a roof over their heads.,6.6,206
tt0050296,Porno para principiantes,2018,Comedy,Uruguay,Spanish,Carlos Ameglio,"A porn director, a fugitive, a priest. The life of Victor X.",5.2,442
tt0050301,Huang Fei Hong: Nan bei ying xiong,2018,Action,China,Mandarin,Zhenzhao Lin,"It tells the story of a generation of master Huang Feihong's calm and sagacious characteristics, and in the double worries of the provocation of Beiquan and the invasion of foreigners.",5.2,330
tt0050302,Wach,2018,Drama,Germany,"German, Polish",Kim Frank,"In order to escape their world-weariness, two teenage girls decide to stay awake until they reach an intoxicating state.",6.4,163
tt0050316,L'amour flou - Come separarsi e restare amici,2018,Comedy,France,French,"Romane Bohringer, Philippe Rebbot","Romane and Philippe separate. After 10 years together, two children and a dog, they do not love each other anymore. They give birth to a ""separation"": two separate apartments, communicating only through the room of their children.",6.5,323
tt0050317,Posledice,2018,Drama,"Slovenia, Austria",Slovenian,Darko Stante,"After being sent to a youth detention centre, 18-year-old Andrej has to fight for his place within the group of inmates while getting closer to Zeljko, their informal leader, and struggling to keep his repressed secret in the dark.",6.9,1366
tt0050323,Las hijas del fuego,2018,Drama,Argentina,Spanish,Albertina Carri,"A group of women go on a erotic, polyamorous, trip to free themselves from the mindset of patriarchy, while one of them plans to make a porn movie.",5.2,512
tt0050326,Lo dejo cuando quiera,2019,Comedy,Spain,Spanish,Carlos Therón,Three university teachers fallen in disgrace turn into drug dealers after one of them creates a new experimental pill.,5.6,1127
tt0050330,Label Me,2019,Drama,Germany,"English, German, Arabic",Kai Kreuser,No kissing. No passive penetration. For Waseem the rules are very clear: When Lars pays him for sex then only in a way that he can reconcile with his heterosexuality. On the one side the ...,6.8,277
tt0050332,Last Letter,2020,Romance,Japan,Japanese,Shunji Iwai,It is only at their sister's and mother's funeral when a woman meets her niece after many years. The niece is now a grown girl. The sister takes on the task of informing the deceased's ...,6.9,160
tt0050336,All My Loving,2019,Drama,Germany,"German, English, Italian",Edward Berger,"A film about three siblings. All have reached a point where they have to change something quickly before the second half of their lives begins. Between chaos, inadequacies and losses, they search for a path that might lead to happiness.",6.3,230
tt0050338,British Made,2019,Drama,UK,English,Simon Rickards,"When a man is released from prison for his involvement in a white nationalist gang, he begins to uncover the truth behind his troubled past with violent consequences.",6,116
tt0050347,The Obituary of Tunde Johnson,2019,Drama,"USA, Mexico",English,Ali LeRoi,"A wealthy, Nigerian-American teen is pulled over by police, shot to death and immediately awakens, reliving the same day over and over, trapped in a terrifying time loop - forced to confront difficult truths about his life and himself.",6.8,114
tt0050398,Reshenie o likvidatsii,2018,Action,Russia,Russian,Aleksandr Aravin,"The ruthless extremist Bazgaev responsible for terrorist attacks which lead to deaths of hundreds of civilians, among them school children, is planning new actions. A group of security officers is to track and destroy him.",5.3,173
tt0050406,Imaginary Order,2019,Drama,USA,English,Debra Eisenstadt,"The sexual, psychological, and moral unraveling of an obsessive-compulsive suburban mom.",4.5,214
tt0050456,Rialto,2019,Drama,"Ireland, UK",English,Peter Mackie Burns,"Colm, mid-40s has a comfortable life: a managerial job in Dublin's docks, two teenage children, and a kind, loyal wife in Claire. After the death of his father, a destructive figure, Colm's emotional life cracks open, and his downward spiral continues when he is made redundant. Drinking heavily and unable to confide in Claire, Colm finds himself drawn to Jay, a 19-year-old who dabbles in ...",6.1,163
tt0050458,I Will Make You Mine,2020,Drama,USA,English,Lynn Chen,Three women wrestle with life's difficulties while confronting their past relationships with the same man.,5.7,147
tt0050483,Bizi Hatirla,2018,Drama,Turkey,Turkish,Çagan Irmak,"Kaan (Tolga Tekin) has difficulty getting a higher position in his work where he has built a good career. While he was occupied with his wife, children and his work, he has pretty much ...",7.4,1709
tt0050485,Yuva,2018,Drama,Turkey,Turkish,Emre Yeksan,"Veysel's wild solitary life in the woods is disrupted when the land he inhabits is sold to investors. One day, his younger brother Hasan comes from the city to convince him to leave. As the...",5.3,185
tt0050487,Solo cose belle,2019,Drama,Italy,Italian,Kristian Gianfreda,This is the story of 16-year-old Benedetta and a bizarre foster family. Benedetta is the mayor's daughter and will find her social role put to a test only to find out that she does not like it and that it makes her unhappy.,5.6,107
tt0050510,Mauli,2018,Action,India,Marathi,Aditya Sarpotdar,An unconventional cop with a devil-may-care attitude sets out to end a ruthless criminal's reign of terror over a village.,6,213
tt0050515,Facia Üçlü,2018,Comedy,Turkey,Turkish,Ramazan Özer,"The lives of Emre, Mami and Sefa intersect as a result of unfortunate coincidences. They take Emre to the village to pick up the farms from his grandfather. The main plan is to obtain ...",3.9,990
tt0050547,Souq elgomaa,2018,Drama,Egypt,Arabic,"Sameh Abdulaziz, Sameeha Abdel Aziz",The movie enters the world of Friday market -that is frequented by the poor each week- with its merchants and how they deal with customers.,5.5,136
tt0050564,Mowa ptaków,2019,Drama,Poland,Polish,Xawery Zulawski,The script was written by,5.4,341
tt0050580,Göktasi,2018,Comedy,Turkey,Turkish,Caner Erzincan,"American, German and Russian agents, who flocked to the village to examine the falling meteorites, began to buy the meteorites collected by the villagers by paying serious fees. Ismet tries...",2.7,743
tt0050590,Blood Clots,2018,Horror,USA,English,"Luke Guidici, Evan Hughes","Featuring cannibals, zombies and other funny creatures, Blood Clots consists of seven carefully curated, bloody horror stories by seven different filmmakers.",5,114
tt0050593,Dahan,2018,Drama,Bangladesh,Bengali,Raihan Rafi,"The story is about the negetive side of 'Hortal', 'Political Movement' etc which affects common people badly.",7.6,424
tt0050625,Zhuang si le yi zhi yang,2018,Drama,China,Tibetan,Pema Tseden,"On an isolated road passing through the vast barren plains of Tibet, a truck driver, who has accidentally run over a sheep, chances upon a young man, who is hitching a ride. As they drive ...",6.6,534
tt0050650,Manta Ray,2018,Drama,"Thailand, France, China",Thai,Phuttiphong Aroonpheng,"Near a coastal village of Thailand, by the sea where thousands of Rohingya refugees have drowned, a local fisherman finds an injured man lying unconscious in the forest. He rescues the ...",6.7,746
tt0050654,O Candidato Honesto 2,2018,Comedy,Brazil,Portuguese,Roberto Santucci,"Brazilian politician João Ernesto (Leandro Hassum) surrenders to justice and is arrested for corruption, before attempting to overturn with sincerity and real proposals.",5,219
tt0050660,Isha Ovedet,2018,Drama,Israel,Hebrew,Michal Aviad,"Life at work becomes unbearable for Orna. Her boss appreciates and promotes her, while making inappropriate advances. Her husband struggles to keep his new restaurant afloat, and Orna ...",6.8,411
tt0050672,Exposure,2018,Horror,USA,English,Austin Snell,"To reconcile the problems in their relationship, Myra (Anello) and James (Lawless) go to a cabin in the mountains where they encounter an ancient evil that haunts the land, capable of turning people into monsters.",3,271
tt0050682,Todos os Mortos,2020,Drama,"Brazil, France",Portuguese,"Marco Dutra, Caetano Gotardo","1899. The fates of the women in two families become entangled when the Soareses, former land and slave owners, request help from Iná, a woman of African descent they once dismissed due to religious differences.",5.6,116
tt0050691,Serdtse mira,2018,Drama,"Russia, Lithuania",Russian,Nataliya Meshchaninova,"Egor is a vet at a training facility for hunting dogs in a remote region of the country. Surrounded by foxes, deer, badgers, and dogs, he lives in a small building next to the house of the ...",6.3,488
tt0050692,Neko to jiichan,2019,Drama,Japan,Japanese,Mitsuaki Iwagô,"Based on manga series ""Neko to Jiichan"" by Nekomaki (first published August 7, 2015 by Kadokawa).",6.7,119
tt0050698,Bao Bei Er,2018,Drama,China,Mandarin,Jie Liu,"When a woman who was abandoned at birth because of a genetic disorder sees a child facing the same fate, she finds herself trying to persuade their parents to reconsider and goes to extreme lengths to save the child, in Liu Jie's latest.",6.1,206
tt0050706,Measure for Measure,2019,Drama,Australia,English,Paul Ireland,The lives of inhabitants of a housing commission tower whose paths cross after a shocking event occurs on their front doorstep.,5.6,135
tt0050709,Mødregruppen,2019,Comedy,Denmark,"Danish, English",Charlotte Sachs Bostrup,"The newly born mother Line lives the jet life in Hong Kong. But when she takes her husband, the arrogant businessman Bjørn, into an affair with the nanny, she takes the plane home to Denmark.",5.9,445
tt0050718,Kala Shah Kala,2019,Comedy,India,Punjabi,Amarjit Singh Saron,The film shows the bygone era in the backdrop. Binnu Dhillon would be playing a dark complexion guy's role whereas Jordan Sandhu would be playing the completely contrasting character in the film.,7.4,414
tt0050738,Marriage Palace,2018,Comedy,India,Punjabi,"Sunil Thakur, Shivani Thakur",It is the story of a village guy Nimma who does everything to marry his love mate Pammi of same village. At the time marriage in a marriage palace his bride got exchange with someone's ...,6.2,123
tt0050749,Firebrand,2019,Drama,India,Marathi,Aruna Raje,"The ups and downs of modern-day relationship take the spotlight in this contemporary, slice-of-life story.",5.1,229
tt0050760,Mitron,2018,Comedy,India,Hindi,Nitin Kakkar,"In order to bring stability in Jai's life, his father decides to get him married. However, fate has other plans.",6.9,2094
tt0050767,Babamin Ceketi,2018,Comedy,Turkey,Turkish,Müfit Can Saçinti,"Ferhat and Aslihan, who have been together for some time, want to crown their relationship with marriage. But Ferhat's being unemployed is a major obstacle to their marriage. In the ...",4.9,644
tt0050771,Diablo,2019,Action,Poland,Polish,"Daniel Markowicz, Michal Otlowski","The protagonist of the film is a young boy named Kuba who, due to his seriously ill sister, decides to get a quick cash by taking part in illegal car races. On his way he meets not only ...",4.2,742
tt0050777,Puppy Star Christmas,2018,Family,USA,English,Robert Vince,"A song-filled new Air Bud 'Pup Star' movie that introduces four new pups to the family, who stow away on Santa's sleigh and find themselves trapped at the North Pole, trying to save the world's Christmas spirit.",4,176
tt0050783,Omicidi a Culver Drive,2019,Thriller,USA,English,Danny Buday,"Katie Gatewood's love for her husband Dan is put to the test when Dan's obsessed ex-girlfriend Louisa moves into the house next door, intending to drive the happy couple apart by any means necessary.",5.5,141
tt0050784,Mok-gyeok-ja,2018,Thriller,South Korea,Korean,Kyu-Jang Cho,An ordinary man witnesses a cruel murder and becomes entangled in circumstances out of his control.,6.4,1224
tt0050792,High Society,2018,Drama,South Korea,Korean,Hyuk Byun,"A deputy curator of a chaebol-funded art gallery and her husband, a politically ambitious economics professor, will do anything to join the über-elite.",5.4,555
tt0050795,La innocència,2019,Drama,Spain,"Catalan, Spanish",Lucía Alemany,"Lis enjoys one more summer with her friends. The town's lack of intimacy, enforced by scandalmonger neighbours, means she keeps her relationship status secret, but the end of summer arrives with an unpleasant surprise.",6.7,223
tt0050797,Boyz 2,2018,Comedy,India,Marathi,Vishal Devrukhkar,"Naru Bondwe son of college trustee Madan Bondwe keeps of doing re admission in college and has rivalry with Juniors.Dhariya,Dhungya and Kabir are known to fight for rights of Juniors.But ...",6.8,200
tt0050804,Guo chun tian,2018,Drama,China,"Chinese, Cantonese",Xue Bai,"Studying in Hong Kong but living in Shenzhen (the port city of Mainland China), Peipei has spent 16 years in her life travelling between these two cities. To realize the dream of seeing ...",6.8,739
tt0050813,Team Albert,2018,Family,Denmark,Danish,Frederik Meldal Nørgaard,,2.1,174
tt0050818,Her Only Choice,2018,Drama,USA,English,Christel Gibson,"A woman is faced with a choice to fight for her life or sacrifice it for another. After years of infertility, a newly-expectant mother is diagnosed with a life-altering disease.",5,131
tt0050822,A Raunchy Christmas Story,2018,Comedy,USA,English,"Maria Biltz, Monica Biltz",A group of pre millennials arrange a secluded Christmas party to put the romance back into a friend's life. Unbeknownst to them an investigative journalist and a soviet spy are among the guests.,1.6,100
tt0050827,"April, May en June",2019,Drama,Netherlands,Dutch,Will Koopman,Three estranged half-sisters attempt to rekindle their feeble bond when their dying mother implores them to take up the care for their socially-challenged brother.,6.8,425
tt0050831,L'ordre des médecins,2018,Drama,"France, Belgium",French,David Roux,"At the age of 37, Simon is a seasoned doctor, who works with death every day in his department of pneumology. As a good professional, he learned to protect himself. But when her mother is ...",6.3,214
tt0050832,Get Lucky,2019,Comedy,Germany,German,Ziska Riemann,"Six teenagers experience tumultuous vacation at the Baltic Sea with a lot of sun and beach. At the holiday home they meet the sexologist Ellen. The teenagers experience their first love, the first sex and what possibly can go wrong.",4,124
tt0050833,Familia sumergida,2018,Drama,"Argentina, Norway, Germany, Brazil",Spanish,María Alche,Marcela's world becomes strange and fragile after the death of her sister Rina. She feels lost in her own home and the connections with her close family environment are dislocated.,6.3,295
tt0050854,Wir,2020,Drama,Germany,"German, Persian, Arabic",Faraz Shariat,Second-generation Irani-German Parvis works at a refugee shelter where he meets brother and sister Irani refugees and develops a tenuous romance with Amon as his friends attempt refugee status.,6.8,150
tt0050874,Black Conflux,2019,Drama,Canada,English,Nicole Dorsey,"The seemingly separate lives of an anxious, disillusioned teen girl and a troubled, alienated man converge fatefully in this haunting exploration of womanhood, isolation, and toxic masculinity, set in 1980s Newfoundland.",6.6,111
tt0050893,Melagiai/Liars,2018,Comedy,Lithuania,Lithuanian,Marius Kunigenas,Marius and Nomeda are having an affair. However after they find out that Nomeda is pregnant they can't hide it anymore and decide to reveal it during the family Christmas dinner.,5.9,237
tt0050895,Mucize 2: Ask,2019,Drama,Turkey,Turkish,Mahsun Kirmizigül,"During the 1960s, Aziz is a disabled man who finds himself in an arranged marriage with Mizgin, the most beautiful girl in the area.",7.1,1053
tt0050900,Aruna & Lidahnya,2018,Drama,"Indonesia, South Korea, Singapore",Indonesian,Edwin,An epidemiologist tried to satisfy her obsession with food when she was assigned to investigate a bird flu case.,7.3,539
tt0050905,Ambivalentnost,2018,Drama,Russia,Russian,Anton Bilzho,"Stas and Peter, two young psychiatry students and friends perceive life differently. Stas desires to act by the rules, Peter prefers experimenting. Stas is a hard worker while Peter likes ...",5.4,134
tt0050910,Raghda Motawahesha,2018,Family,Egypt,Arabic,Mahmoud Karim,"The film takes place in the context of a comedy about the young Ismail , who works in a beauty center, and accidentally discover that one of the directors of the search for a new face, ...",5.3,325
tt0050915,Deslembro,2018,Drama,Brazil,"Spanish, Portuguese, French",Flávia Castro,"In 1979 a teenage girl emigrates back to Brazil from Paris, plunging her into the political and social storm of that country, and forcing her to confront the disappearance of her father many years earlier.",7.2,282
tt0050922,Yom Adaatou Zouli,2018,Drama,"Syria, France, Lebanon, Qatar",Arabic,Soudade Kaadan,In Syria in 2012 a mother ventures into a war zone to find a gas cylinder so she can prepare a meal for her son. She discovers that in the besieged area the people there have lost their shadows.,5.9,143
tt0050923,"Chelovek, kotoryy udivil vsekh",2018,Drama,"Russia, France, Estonia",Russian,"Aleksey Chupov, Natasha Merkulova",When a Siberian state forest guard discovers he has cancer and only two months left to live he chooses to take the identity of a woman as a way of fighting the disease.,6.6,621
tt0050954,Kucumbu Tubuh Indahku,2018,Drama,Indonesia,Indonesian,Garin Nugroho,"A pre-teen boy who abandoned by his father joins a Lengger dance center where men assume feminine appearances, but the political and social upheaval in Indonesia forces him to move away and meet with remarkable people on his journey.",7.5,337
tt0050960,"Dark, Deadly & Dreadful",2018,Horror,USA,English,"Luke Jaden, Jeanne Jo","Fun Size Horror Presents ""Dark, Deadly & Dreadful"", an anthology of short films from Fun Size Horror's community of filmmakers. Each film explores different themes in the horror genre all ...",4.9,259
tt0050961,Saf,2018,Drama,"Turkey, Germany, Romania","Turkish, Arabic",Ali Vatansever,The Fikirtepe district of Istanbul. Urban transformation is sweeping away the poor communities and Syrian refugees take shelter in deserted buildings. Kamil and his wife Remziye risk losing...,6.3,359
tt0050963,Tigertail,2020,Drama,USA,"English, Min Nan, Mandarin",Alan Yang,"In this multi-generational drama, a Taiwanese factory worker leaves his homeland to seek opportunity in America, where he struggles to find connection while balancing family and newfound responsibilities.",6.4,2552
tt0050984,À cause des filles..?,2019,Comedy,France,French,Pascal Thomas,A comedy of characters on the theme of seduction and the eternal misunderstanding between the sexes.,5,132
tt0050985,Modalità aereo,2019,Comedy,Italy,Italian,Fausto Brizzi,"Diego is a successful entrepreneur. Rich and not caring for the good of others, no scruples to belittle the next. His attitude turns against him when he forgets in his airport bathroom his ...",5.6,364
tt0050998,Naduve Antaravirali,2018,Comedy,India,Kannada,Raveen Kumaara,A love story centering on two college students who find themselves overcome by their emotions.,7.9,102
tt0051007,Kavacha,2019,Thriller,India,Kannada,Gvr Vasu,"A blind man bonds with a young girl, and would go to great lengths to protect her from a serial killer.",7.7,391
tt0051015,Surkhi Bindi,2019,Drama,India,Punjabi,Jagdeep Sidhu,"It is the story of Rano's, who wants to go to Canada and Sukha's, who struggles for a living, dreams and how they arrive at their destinations together.",7.5,277
tt0051042,De liefhebbers,2019,Drama,Netherlands,Dutch,Anna van der Heide,"When they are confronted with the disease of the pater familias, all members of the Liefhebber family have to face their fears, faults and their troubled interrelationships.",6.9,154
tt0051046,La fuitina sbagliata,2018,Comedy,Italy,Italian,Mimmo Esposito,"Claudio and Anna, after being together for so many years, leave but do not have the courage to tell their families. This situation will lead to many lies and funny situations until the day of their marriage.",5.8,173
tt0051065,Lontano lontano,2019,Comedy,Italy,Italian,Gianni Di Gregorio,Three men in their seventies decide to leave their neighborhood life in Rome and find somewhere to relocate abroad.,5.8,184
tt0051074,Joy,2018,Drama,Austria,"English, German",Sudabeh Mortezai,"Joy, a young Nigerian woman caught in the vicious cycle of sex trafficking, is instructed by her exploiter Madame to supervise Precious, a teenage girl who is not ready to accept her fate.",6.6,1016
tt0051076,Muklawa,2019,Drama,India,Punjabi,Simerjit Singh,The film is based on the after the wedding custom when a newly-wed bride is taken back to her husband's home for the first time. Set against the backdrop of the pre-partitioned era.,6,378
tt0051080,Low Low,2019,Drama,USA,English,Nick Richey,"On their last day of summer, four high-school girls confront sex, violence and their uncertain future as they struggle to reconcile a rebellious youth with impending adulthood.",4.6,219
tt0051084,A-wol Ba-di,2018,Drama,South Korea,Korean,Ka-ram Han,"An over-educated, disenchanted woman, Ja Young, loses her ambition after many grueling years of studying for the public official exam. One lonely evening, a beautiful, fit runner, Hyun Joo,...",5.9,114
tt0051087,The Bachelor Party,2018,Comedy,USA,English,Tremain Hayhoe,"Mr. Playboy Hugh Hefner has passed away. In shock over his hero's passing, the most famous bachelor in the galaxy, Shawn ""The Showstopper"" Valentino, is considering leaving the playboy ...",8.4,137
tt0051093,Cale szczescie,2019,Comedy,Poland,Polish,Tomasz Konecki,"""Their Lucky Stars"" is a charming summer-holiday-vibe story of love that appears in unexpected circumstances. The peaceful and organized life of Robert (Piotr Adamczyk), a symphony ...",5.1,126
tt0051097,The Ladybug,2018,Animation,China,Mandarin,Ding Shi,Seven-spotted ladybug Rube lives in a glass cage inside a greenhouse inside a glassy laboratory. He longs for legendary bug utopia Golden Canyon. When he helps dragonfly Master Water escape...,4.8,126
tt0051111,Baarish Aur Chowmein,2018,Drama,India,Hindi,Tigmanshu Dhulia,"The story revolves around Siraj who is unable to rent a house in Mumbai as not many are willing to accommodate a Muslim. So, he hides his true identity and finds a home, where he falls in ...",6.2,231
tt0051132,Il ragazzo più felice del mondo,2018,Comedy,Italy,Italian,Gian Alfonso Pacinotti,"Graphic novel author Gipi investigates on a mysterious man who, since 20 years, is sending requests of drawings from other artists always pretending to be a teenager.",6.5,135
tt0051133,And The Oscar Goes To..,2019,Drama,"India, Canada","Malayalam, Telugu",Salim Ahmed,"A real touching story of a movie maker who struggle to make his own movie passionately and sacrifice his life for his debut Movie, A must watch and inspiring narration.",7.4,406
tt0051143,KuToppen,2018,Animation,Norway,Norwegian,Lise I. Osvoll,"The young calf Klara dreams of becoming a big star, and is invited to her father's farm. The ox Mosk is a big rock star, according to her mother, which is revealed isn't true at all. What's worse is that he has a little bit of cow decease.",5.3,106
tt0051152,Hababam Sinifi Yeniden,2019,Comedy,Turkey,Turkish,Doga Can Anafarta,"With this year's new students, teachers and colorful characters, the Hababam Class is excited about the new school year. Because, Private Çamlica High School goes back to mixed education ...",2.2,1106
tt0051155,Lingua Franca,2019,Drama,"USA, Philippines","English, Tagalog",Isabel Sandoval,"Olivia (Isabel Sandoval), an undocumented Filipino transwoman, works as a caregiver to Olga (Lynn Cohen), an elderly Russian woman, in Brighton Beach, Brooklyn. When Olivia runs out of ...",6.4,150
tt0051163,Lonappante Mammodheesa,2019,Drama,India,Malayalam,Leo Thaddeus,"Lonappan happens to attend his school reunion, where he revisits his older self and starts to reflect on his potential. When he meets his friends who are doing really well in life and are happy, he starts thinking about his laid back life.",5.9,237
tt0051173,The Blackwell Ghost 2,2018,Horror,USA,English,Turner Clay,A filmmaker decides to turn the camera back on and returns to his investigation of the Blackwell Ghost in this sequel documentary. After being provided with new information from someone who...,5.6,214
tt0051182,Somos Calentura: We Are The Heat,2018,Drama,"Colombia, Argentina",Spanish,Jorge Navas,"In Buenaventura-Colombia, Harvey and his three friends are doomed to a life of poverty and uncertainty. While attempting to escape their reality, they use music and urban dance to overcome and defy their violent destiny.",6.2,126
tt0051184,Beol-sae,2018,Drama,South Korea,Korean,Bora Kim,"Seoul 1994, in the year the Seongsu Bridge collapsed, 14-year-old Eunhee wanders the city searching for love.",7.4,1105
tt0051193,Ritorno a Midway,2019,Romance,USA,English,Jeffrey Day,"When the network announces that her television therapy show is changing to a tabloid shock-fest, a strait-laced and caring psychologist returns to her hometown and reunites with her high ...",5.4,227
tt0051214,Mushkil,2019,Horror,India,Hindi,Rajiv S. Ruia,"While vacationing in Greece, four friends are rattled by a series of supernatural incidents that get increasingly dangerous. They must now team up with their tour guide Vedant and a ...",5,377
tt0051235,Giraffe,2019,Drama,"Germany, Denmark","English, Danish, German, Polish",Anna Sofie Hartmann,A Danish summer: long days turn into blue nights. A tunnel is being built to connect Denmark and Germany. Three people meet and part ways again.,6.1,216
tt0051241,Exil,2020,Drama,"Germany, Belgium, Kosovo","German, Albanian",Visar Morina,"EXIL tells the story of a chemical engineer of foreign origin who feels discriminated and bullied at work, plunging him into an identity crisis.",6.8,108
tt0051343,Skazhene vesillya,2018,Comedy,Ukraine,Ukrainian,Vladyslav Klimchuk,"Vasyl Seredyuk - head of the local Museum - having sent his daughter Katya to a french university, never expected the outcome: a month ago she informed him that she is getting married to a ...",6.2,523
tt0051346,"Iti, Tomari Dhaka",2018,Drama,Bangladesh,Bengali,"Tanvir Ahsan, Saleh Sobhan Auneem",Eleven emerging Bangladeshi filmmakers present a collection of gritty shorts centered on the capital city and the people living in its margins.,6.9,379
tt0051349,Asih,2018,Horror,Indonesia,Indonesian,Awi Suryadi,"The origins of a Kuntilanak named ""Asih"", one of the ghosts from Danur movie.",5.3,156
tt0051360,Selvhenter,2019,Comedy,Denmark,"Danish, English, Spanish, French",Magnus Millang,Two estranged brothers embark on a road trip through Southern Europe in order to bring the body of their late father back to Denmark.,6,499
tt0051362,60 Vayadu Maaniram,2018,Drama,India,Tamil,Radha Mohan,"An ambitious son sets out to find his missing father, who suffers from memory loss, with the help of two people.",6.6,111
tt0051367,Adopt a Highway,2019,Drama,USA,English,Logan Marshall-Green,An ex-felon discovers a live baby left in a dumpster.,6.2,2573
tt0051391,"Mia Martini, Io Sono Mia",2019,Biography,Italy,Italian,Riccardo Donna,The touching life story of an famous and brilliant Italian singer called Mia Martini which ends in total failure.,7,203
tt0051399,Pompéi,2019,Drama,"Belgium, Canada, France",French,"Anna Falguères, John Shank",Victor and his little brother scrape by through the thieving of artifacts as part of a community of vagrant children.,6,112
tt0051400,I Am Vengeance: Retaliation,2020,Action,UK,English,Ross Boyask,Former special-forces soldier John Gold is given the opportunity to bring Sean Teague - the man who betrayed his team on their final mission in Eastern Europe several years ago - to justice...,3.7,403
tt0051404,American Hangman - Colpevole o innocente,2019,Thriller,Canada,English,Wilson Coneybeare,"2 men are chained up in a basement. The captor has cameras aimed at them and is streaming it on the internet - turning it into a ""trial"" on the held, retired judge's last court case. The viewers become the jurors.",5.9,2879
tt0051405,Sethum Aayiram Pon,2020,Family,India,Tamil,Anand Ravichandran,"An emotional story centered around a granddaughter and her grandmother, set amidst the background of an ancient mourning rituals in India.",7.1,208
tt0051423,Chippa,2019,Drama,India,Hindi,Safdar Rahman,"On the eve of his tenth birthday, when Chippa receives a letter for his long-absent father, he decides to leave his pavement abode to find out more.",6.4,720
tt0051459,My Boyfriend's Meds,2020,Comedy,Mexico,Spanish,Diego Kaplan,A woman's island getaway with her boyfriend is thrown for a loop when he forgets to take his prescription medications along.,4.3,289
tt0051466,Sei gemelli,2019,Comedy,USA,English,Michael Tiddes,"Father-to-be Alan is shocked to learn that he was born a sextuplet. With his newfound brother Russell riding shotgun, the duo sets out on a hilarious journey to reunite with their remaining long-lost siblings.",4.4,6834
tt0051469,Chi porteresti su un'isola deserta?,2019,Drama,Spain,"Spanish, English",Jota Linares,Four friends have lived in a world of their own for 8 years as they shared a flat in Madrid. They prepare to face changes to their lives at the end of the summer.,5.3,2071
tt0051475,Bikeman,2018,Comedy,Thailand,Thai,Prueksa Amaruji,"""Sakkarin"" is a 25 year old guy who could not find a job as his mother wishes him to be a banker. To take care and make the family happy, he has to lie by wearing the bank uniform out of ...",6.4,337
tt0051482,Gangs of Madras,2019,Action,India,Tamil,C.V. Kumar,A woman who loses her husband in a police encounter plots to take revenge on the gangsters who had framed him.,5.5,127
tt0051488,The Witches of Dumpling Farm,2018,Horror,UK,English,Martin J Pickering,"After being thrown out of his home by his wife for being promiscuous, Mark finds himself back at Dumpling Farm, a place of youthful memories and parties, but things aren't quite right. His ...",3,220
tt0051496,Hotwired in Suburbia,2020,Thriller,Canada,English,Jason Bourque,A widowed mother must help her teenage daughter escape a life of crime after she becomes embroiled in a dangerous scheme to steal luxury cars for her high school teacher.,3.8,188
tt0051509,South Mountain,2019,Drama,USA,English,Hilary Brougher,Lila (TALIA BALSAM) has built a fragile tranquility in the Catskill mountain home she shares with her husband Edgar (SCOTT COHEN) and their teen daughters. Soon after the girls leave for ...,5.2,141
tt0051522,Dachra,2018,Horror,Tunisia,Arabic,Abdelhamid Bouchnak,An investigation into witchcraft leads a trio of journalism students to a mysterious town marked by sinister rituals. Inspired by true events.,6.9,748
tt0051536,Diecisiete,2019,Drama,Spain,Spanish,Daniel Sánchez Arévalo,"To find a shelter dog he befriended, a 17-year-old boy escapes a juvenile detention center and is joined on his quest by his older brother.",7.2,2812
tt0051552,Miseongnyeon,2019,Drama,South Korea,Korean,Yoon-seok Kim,Two teenage girls struggle through their dysfunctional parents' affair.,6.5,264
tt0051584,Le dindon,2019,Comedy,"France, Belgium",French,Jalil Lespert,A man's wife plays him for a fool.,4.6,202
tt0051591,The Assistant,2019,Drama,USA,English,Kitty Green,"A searing look at a day in the life of an assistant to a powerful executive. As Jane follows her daily routine, she grows increasingly aware of the insidious abuse that threatens every aspect of her position.",6.1,8201
tt0051598,Tottaa Pataaka Item Maal,2019,Drama,India,Hindi,Aditya Kripalani,"Four women from Delhi, NCR and Gurgaon, tired of dealing with the incessant fear of rape, decide to teach one man how it feels to be afraid of being raped on a daily basis.",8,1160
tt0051608,Zoo Wars 2,2019,Animation,USA,English,"James Snider, Evan Tramel","In the wake of a truce between the Nice Side and the Mice Side, the Zooverse has settled into an era of peace. The villainous mouse, Boo Boo Squeal, is determined to violate that peace ...",2.3,193
tt0051627,Rooz-haye Narenji,2018,Drama,Iran,Persian,Arash Lahooti,"When Aban - tough, self-sufficient, and the only woman contractor in the orange fields of northern Iran - beats out the male competition for a big job, the operation seems to get off to a rocky start. But Aban won't let go without a fight.",6.2,110
tt0051628,The Dark Side of Life: Mumbai City,2018,Drama,India,Hindi,Tariq Khan,"Struggling with Mumbai's pressures and private battles with depression, six lives intersect just as they reach a breaking point.",6.1,455
tt0051629,Ulta,2019,Comedy,India,Malayalam,Suresh Poduval,"Story of a fictional town called Ponnapuram, where all the women are self-sufficient and trained to handle any situation. Their world is put to the test when a few men decide to take them down.",7,729
